Tabelle: 12711-0008
Wanderungen zwischen Deutschland und dem Ausland:;;;
Deutschland, Jahre, Nationalität, Herkunfts-/Zielländer;;;
Wanderungsstatistik;;;;;;
Deutschland;;;;;;
;Deutsche;;;;;
;Zuzüge aus dem Ausland;;Fortzüge in das Ausland;;Wanderungssaldo;
;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
2000;;;;;;
Tschechien;658;e;959;e;-301;e
Ungarn;635;e;977;e;-342;e
Ukraine;1512;e;296;e;1216;e
Vereinigtes Königreich;4388;e;9012;e;-4624;e
Belarus;274;e;49;e;225;e
Serbien;0;e;0;e;0;e
Zypern;107;e;145;e;-38;e
Übriges Europa;491;e;445;e;46;e
Algerien;110;e;128;e;-18;e
Angola;10;e;10;e;0;e
Äthiopien;95;e;117;e;-22;e
Cote d'Ivoire;26;e;14;e;12;e
Nigeria;170;e;132;e;38;e
Ghana;124;e;155;e;-31;e
Kenia;231;e;192;e;39;e
Kongo, Republik;11;e;19;e;-8;e
Kongo, Demokratische Republik;18;e;22;e;-4;e
Libyen;30;e;43;e;-13;e
Marokko;178;e;208;e;-30;e
Niger;22;e;12;e;10;e
Kamerun;66;e;46;e;20;e
Südafrika;862;e;1009;e;-147;e
Ruanda;12;e;24;e;-12;e
Namibia;181;e;228;e;-47;e
Senegal;61;e;53;e;8;e
Somalia;11;e;6;e;5;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;167;e;143;e;24;e
Tunesien;238;e;304;e;-66;e
Uganda;69;e;79;e;-10;e
Ägypten;403;e;453;e;-50;e
Zentralafrikanische Republik;7;e;19;e;-12;e
Übriges Afrika;637;e;550;e;87;e
Argentinien;324;e;374;e;-50;e
Bolivien, Plurinationaler Staat;180;e;143;e;37;e
Brasilien;1269;e;1371;e;-102;e
Chile;389;e;326;e;63;e
Costa Rica;110;e;118;e;-8;e
Honduras;29;e;40;e;-11;e
Kanada;1141;e;3029;e;-1888;e
Kolumbien;302;e;209;e;93;e
Mexiko;559;e;593;e;-34;e
Nicaragua;53;e;38;e;15;e
Paraguay;274;e;350;e;-76;e
Peru;228;e;195;e;33;e
Uruguay;54;e;76;e;-22;e
Venezuela, Bolivarische Republik;197;e;179;e;18;e
Vereinigte Staaten;8902;e;13569;e;-4667;e
Übriges Amerika;857;e;736;e;121;e
Jemen;37;e;54;e;-17;e
Armenien;21;e;10;e;11;e
Afghanistan;96;e;169;e;-73;e
Aserbaidschan;55;e;24;e;31;e
Georgien;70;e;39;e;31;e
Vietnam;111;e;119;e;-8;e
Korea, Demokratische Volksrepublik;33;e;37;e;-4;e
Indien;438;e;545;e;-107;e
Indonesien;246;e;309;e;-63;e
Irak;95;e;217;e;-122;e
Iran, Islamische Republik;209;e;313;e;-104;e
Israel;325;e;455;e;-130;e
Japan;456;e;578;e;-122;e
Kasachstan;10460;e;728;e;9732;e
Jordanien;119;e;131;e;-12;e
Kuwait;36;e;82;e;-46;e
Kirgisistan;774;e;50;e;724;e
Libanon;345;e;448;e;-103;e
Pakistan;289;e;365;e;-76;e
Philippinen;427;e;437;e;-10;e
Korea, Republik;119;e;130;e;-11;e
Vereinigte Arabische Emirate;375;e;833;e;-458;e
Tadschikistan;67;e;46;e;21;e
Saudi-Arabien;129;e;115;e;14;e
Singapur;294;e;466;e;-172;e
Syrien;99;e;161;e;-62;e
Thailand;796;e;1064;e;-268;e
Usbekistan;336;e;27;e;309;e
China;1099;e;2028;e;-929;e
Übriges Asien;704;e;844;e;-140;e
Australien;1393;e;2512;e;-1119;e
Neuseeland;393;e;853;e;-460;e
Übriges Ozeanien;93;e;79;e;14;e
Unbekanntes Ausland;0;e;0;e;0;e
Ungeklärt / Ohne Angabe;11144;e;21478;e;-10334;e
Insgesamt;128051;e;144815;e;-16764;e
2006;;;;;;
Albanien;31;e;49;e;-18;e
Bosnien und Herzegowina;90;e;126;e;-36;e
Andorra;8;e;12;e;-4;e
Belgien;1799;e;2638;e;-839;e
Bulgarien;129;e;179;e;-50;e
Dänemark;482;e;1224;e;-742;e
Estland;44;e;72;e;-28;e
Finnland;192;e;368;e;-176;e
Frankreich;5462;e;7572;e;-2110;e
Kroatien;233;e;415;e;-182;e
Slowenien;71;e;224;e;-153;e
Griechenland;768;e;1380;e;-612;e
Irland;632;e;1249;e;-617;e
Island;42;e;133;e;-91;e
Italien;2480;e;3437;e;-957;e
Lettland;68;e;79;e;-11;e
Montenegro (ab 03.06.2006);8;e;3;e;5;e
Litauen;120;e;101;e;19;e
Luxemburg;609;e;902;e;-293;e
Nordmazedonien;46;e;65;e;-19;e
Malta;56;e;75;e;-19;e
Niederlande;3084;e;3554;e;-470;e
Norwegen;406;e;1469;e;-1063;e
Kosovo;0;e;0;e;0;e
Österreich;4889;e;10345;e;-5456;e
Polen;11900;e;9090;e;2810;e
Portugal;723;e;830;e;-107;e
Rumänien;491;e;582;e;-91;e
Slowakei;155;e;215;e;-60;e
Schweden;612;e;1700;e;-1088;e
Schweiz;5836;e;18007;e;-12171;e
Russische Föderation;6816;e;2634;e;4182;e
Spanien;6023;e;8149;e;-2126;e
Türkei;1860;e;3451;e;-1591;e
Tschechien;624;e;973;e;-349;e
Ungarn;640;e;998;e;-358;e
Ukraine;711;e;284;e;427;e
Vereinigtes Königreich;4600;e;9395;e;-4795;e
Belarus;99;e;60;e;39;e
Serbien;0;e;0;e;0;e
Zypern;130;e;160;e;-30;e
Übriges Europa;428;e;532;e;-104;e
Algerien;117;e;160;e;-43;e
Angola;19;e;33;e;-14;e
Äthiopien;94;e;182;e;-88;e
Cote d'Ivoire;12;e;10;e;2;e
Nigeria;150;e;141;e;9;e
Ghana;158;e;159;e;-1;e
Kenia;226;e;213;e;13;e
Kongo, Republik;10;e;10;e;0;e
Kongo, Demokratische Republik;21;e;22;e;-1;e
Libyen;33;e;39;e;-6;e
Marokko;227;e;255;e;-28;e
Niger;15;e;18;e;-3;e
Kamerun;57;e;72;e;-15;e
Südafrika;860;e;1068;e;-208;e
Ruanda;28;e;26;e;2;e
Namibia;184;e;213;e;-29;e
Senegal;50;e;61;e;-11;e
Somalia;5;e;12;e;-7;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;123;e;135;e;-12;e
Tunesien;255;e;250;e;5;e
Uganda;66;e;69;e;-3;e
Ägypten;434;e;525;e;-91;e
Zentralafrikanische Republik;5;e;13;e;-8;e
Übriges Afrika;551;e;574;e;-23;e
Argentinien;288;e;366;e;-78;e
Bolivien, Plurinationaler Staat;164;e;133;e;31;e
Brasilien;1196;e;1300;e;-104;e
Chile;305;e;323;e;-18;e
Costa Rica;106;e;117;e;-11;e
Honduras;36;e;43;e;-7;e
Kanada;1101;e;3831;e;-2730;e
Kolumbien;358;e;208;e;150;e
Mexiko;548;e;739;e;-191;e
Nicaragua;34;e;43;e;-9;e
Paraguay;274;e;435;e;-161;e
Peru;216;e;220;e;-4;e
Uruguay;74;e;71;e;3;e
Venezuela, Bolivarische Republik;195;e;195;e;0;e
Vereinigte Staaten;8815;e;13750;e;-4935;e
Übriges Amerika;791;e;785;e;6;e
Jemen;38;e;42;e;-4;e
Armenien;11;e;16;e;-5;e
Afghanistan;143;e;138;e;5;e
Aserbaidschan;26;e;37;e;-11;e
Georgien;44;e;31;e;13;e
Vietnam;141;e;196;e;-55;e
Korea, Demokratische Volksrepublik;30;e;49;e;-19;e
Indien;464;e;532;e;-68;e
Indonesien;241;e;346;e;-105;e
Irak;163;e;309;e;-146;e
Iran, Islamische Republik;234;e;306;e;-72;e
Israel;371;e;422;e;-51;e
Japan;508;e;594;e;-86;e
Kasachstan;2121;e;747;e;1374;e
Jordanien;142;e;206;e;-64;e
Kuwait;29;e;73;e;-44;e
Kirgisistan;225;e;63;e;162;e
Libanon;672;e;487;e;185;e
Pakistan;280;e;364;e;-84;e
Philippinen;390;e;426;e;-36;e
Korea, Republik;124;e;139;e;-15;e
Vereinigte Arabische Emirate;433;e;1144;e;-711;e
Tadschikistan;19;e;46;e;-27;e
Saudi-Arabien;127;e;182;e;-55;e
Singapur;320;e;541;e;-221;e
Syrien;146;e;241;e;-95;e
Thailand;849;e;1105;e;-256;e
Usbekistan;103;e;23;e;80;e
China;1342;e;2294;e;-952;e
Übriges Asien;711;e;901;e;-190;e
Australien;1500;e;2944;e;-1444;e
Neuseeland;501;e;1020;e;-519;e
Übriges Ozeanien;79;e;83;e;-4;e
Unbekanntes Ausland;201;e;251;e;-50;e
Ungeklärt / Ohne Angabe;9062;e;19442;e;-10380;e
Insgesamt;103388;e;155290;e;-51902;e
2007;;;;;;
Albanien;32;e;43;e;-11;e
Bosnien und Herzegowina;124;e;137;e;-13;e
Andorra;21;e;11;e;10;e
Belgien;1868;e;2593;e;-725;e
Bulgarien;198;e;269;e;-71;e
Dänemark;589;e;2082;e;-1493;e
Estland;51;e;66;e;-15;e
Finnland;190;e;416;e;-226;e
Frankreich;5851;e;7346;e;-1495;e
Kroatien;266;e;497;e;-231;e
Slowenien;75;e;200;e;-125;e
Griechenland;876;e;1524;e;-648;e
Irland;773;e;1376;e;-603;e
Island;55;e;128;e;-73;e
Italien;2587;e;3405;e;-818;e
Lettland;71;e;110;e;-39;e
Montenegro (ab 03.06.2006);14;e;19;e;-5;e
Litauen;123;e;139;e;-16;e
Luxemburg;703;e;908;e;-205;e
Nordmazedonien;36;e;55;e;-19;e
Malta;67;e;80;e;-13;e
Niederlande;3012;e;3697;e;-685;e
Norwegen;526;e;2485;e;-1959;e
Kosovo;0;e;0;e;0;e
Österreich;5147;e;11201;e;-6054;e
Polen;13622;e;10451;e;3171;e
Portugal;753;e;937;e;-184;e
Rumänien;557;e;764;e;-207;e
Slowakei;149;e;249;e;-100;e
Schweden;718;e;2178;e;-1460;e
Schweiz;6860;e;23459;e;-16599;e
Russische Föderation;5527;e;2695;e;2832;e
Spanien;6944;e;8991;e;-2047;e
Türkei;2232;e;3826;e;-1594;e
Tschechien;677;e;952;e;-275;e
Ungarn;717;e;1028;e;-311;e
Ukraine;603;e;327;e;276;e
Vereinigtes Königreich;5000;e;9996;e;-4996;e
Belarus;110;e;66;e;44;e
Serbien;0;e;0;e;0;e
Zypern;161;e;145;e;16;e
Übriges Europa;402;e;545;e;-143;e
Algerien;129;e;146;e;-17;e
Angola;29;e;33;e;-4;e
Äthiopien;121;e;212;e;-91;e
Cote d'Ivoire;17;e;18;e;-1;e
Nigeria;150;e;146;e;4;e
Ghana;141;e;180;e;-39;e
Kenia;253;e;202;e;51;e
Kongo, Republik;17;e;13;e;4;e
Kongo, Demokratische Republik;30;e;24;e;6;e
Libyen;32;e;45;e;-13;e
Marokko;239;e;291;e;-52;e
Niger;8;e;11;e;-3;e
Kamerun;79;e;59;e;20;e
Südafrika;948;e;1087;e;-139;e
Ruanda;28;e;36;e;-8;e
Namibia;233;e;235;e;-2;e
Senegal;46;e;53;e;-7;e
Somalia;3;e;4;e;-1;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;150;e;101;e;49;e
Tunesien;261;e;294;e;-33;e
Uganda;85;e;75;e;10;e
Ägypten;462;e;482;e;-20;e
Zentralafrikanische Republik;6;e;4;e;2;e
Übriges Afrika;594;e;670;e;-76;e
Argentinien;303;e;429;e;-126;e
Bolivien, Plurinationaler Staat;210;e;176;e;34;e
Brasilien;1290;e;1352;e;-62;e
Chile;390;e;384;e;6;e
Costa Rica;111;e;154;e;-43;e
Honduras;36;e;58;e;-22;e
Kanada;1544;e;4480;e;-2936;e
Kolumbien;319;e;236;e;83;e
Mexiko;557;e;634;e;-77;e
Nicaragua;40;e;47;e;-7;e
Paraguay;299;e;502;e;-203;e
Peru;244;e;261;e;-17;e
Uruguay;62;e;89;e;-27;e
Venezuela, Bolivarische Republik;215;e;192;e;23;e
Vereinigte Staaten;9444;e;14385;e;-4941;e
Übriges Amerika;839;e;833;e;6;e
Jemen;32;e;37;e;-5;e
Armenien;19;e;25;e;-6;e
Afghanistan;153;e;140;e;13;e
Aserbaidschan;30;e;30;e;0;e
Georgien;44;e;41;e;3;e
Vietnam;139;e;208;e;-69;e
Korea, Demokratische Volksrepublik;33;e;53;e;-20;e
Indien;488;e;707;e;-219;e
Indonesien;297;e;281;e;16;e
Irak;231;e;278;e;-47;e
Iran, Islamische Republik;258;e;354;e;-96;e
Israel;325;e;373;e;-48;e
Japan;544;e;566;e;-22;e
Kasachstan;1867;e;684;e;1183;e
Jordanien;198;e;221;e;-23;e
Kuwait;57;e;75;e;-18;e
Kirgisistan;234;e;66;e;168;e
Libanon;367;e;542;e;-175;e
Pakistan;344;e;392;e;-48;e
Philippinen;406;e;467;e;-61;e
Korea, Republik;149;e;170;e;-21;e
Vereinigte Arabische Emirate;610;e;1251;e;-641;e
Tadschikistan;50;e;53;e;-3;e
Saudi-Arabien;135;e;195;e;-60;e
Singapur;411;e;661;e;-250;e
Syrien;241;e;252;e;-11;e
Thailand;972;e;1201;e;-229;e
Usbekistan;119;e;39;e;80;e
China;1488;e;2296;e;-808;e
Übriges Asien;777;e;997;e;-220;e
Australien;1732;e;3317;e;-1585;e
Neuseeland;508;e;1162;e;-654;e
Übriges Ozeanien;71;e;74;e;-3;e
Unbekanntes Ausland;225;e;297;e;-72;e
Ungeklärt / Ohne Angabe;4209;e;9571;e;-5362;e
Insgesamt;106014;e;161105;e;-55091;e
2008;;;;;;
Albanien;39;e;51;e;-12;e
Bosnien und Herzegowina;90;e;144;e;-54;e
Andorra;14;e;16;e;-2;e
Belgien;1995;e;2608;e;-613;e
Bulgarien;207;e;283;e;-76;e
Dänemark;754;e;2208;e;-1454;e
Estland;46;e;103;e;-57;e
Finnland;217;e;461;e;-244;e
Frankreich;5844;e;7988;e;-2144;e
Kroatien;267;e;544;e;-277;e
Slowenien;72;e;224;e;-152;e
Griechenland;860;e;1543;e;-683;e
Irland;954;e;1363;e;-409;e
Island;67;e;144;e;-77;e
Italien;2640;e;3645;e;-1005;e
Lettland;66;e;116;e;-50;e
Montenegro (ab 03.06.2006);21;e;45;e;-24;e
Litauen;128;e;132;e;-4;e
Luxemburg;701;e;953;e;-252;e
Nordmazedonien;53;e;54;e;-1;e
Malta;53;e;110;e;-57;e
Niederlande;2950;e;4282;e;-1332;e
Norwegen;707;e;2973;e;-2266;e
Kosovo;47;e;79;e;-32;e
Österreich;6202;e;13336;e;-7134;e
Polen;12131;e;13711;e;-1580;e
Portugal;734;e;966;e;-232;e
Rumänien;628;e;917;e;-289;e
Slowakei;190;e;271;e;-81;e
Schweden;727;e;2410;e;-1683;e
Schweiz;8216;e;29139;e;-20923;e
Russische Föderation;4295;e;3299;e;996;e
Spanien;7891;e;9245;e;-1354;e
Türkei;2569;e;4609;e;-2040;e
Tschechien;668;e;986;e;-318;e
Ungarn;772;e;1132;e;-360;e
Ukraine;604;e;430;e;174;e
Vereinigtes Königreich;5824;e;10706;e;-4882;e
Belarus;89;e;77;e;12;e
Serbien;184;e;261;e;-77;e
Zypern;124;e;189;e;-65;e
Übriges Europa;203;e;293;e;-90;e
Algerien;149;e;177;e;-28;e
Angola;27;e;23;e;4;e
Äthiopien;144;e;172;e;-28;e
Cote d'Ivoire;17;e;23;e;-6;e
Nigeria;157;e;172;e;-15;e
Ghana;151;e;197;e;-46;e
Kenia;268;e;284;e;-16;e
Kongo, Republik;7;e;13;e;-6;e
Kongo, Demokratische Republik;32;e;36;e;-4;e
Libyen;41;e;75;e;-34;e
Marokko;282;e;353;e;-71;e
Niger;12;e;11;e;1;e
Kamerun;73;e;65;e;8;e
Südafrika;1069;e;1231;e;-162;e
Ruanda;34;e;32;e;2;e
Namibia;249;e;295;e;-46;e
Senegal;65;e;75;e;-10;e
Somalia;1;e;13;e;-12;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;147;e;149;e;-2;e
Tunesien;263;e;371;e;-108;e
Uganda;84;e;104;e;-20;e
Ägypten;488;e;645;e;-157;e
Zentralafrikanische Republik;11;e;13;e;-2;e
Übriges Afrika;633;e;743;e;-110;e
Argentinien;367;e;502;e;-135;e
Bolivien, Plurinationaler Staat;194;e;203;e;-9;e
Brasilien;1255;e;1446;e;-191;e
Chile;406;e;409;e;-3;e
Costa Rica;134;e;179;e;-45;e
Honduras;65;e;55;e;10;e
Kanada;1660;e;5605;e;-3945;e
Kolumbien;351;e;275;e;76;e
Mexiko;669;e;760;e;-91;e
Nicaragua;61;e;53;e;8;e
Paraguay;344;e;505;e;-161;e
Peru;224;e;259;e;-35;e
Uruguay;65;e;134;e;-69;e
Venezuela, Bolivarische Republik;209;e;205;e;4;e
Vereinigte Staaten;10524;e;15436;e;-4912;e
Übriges Amerika;787;e;890;e;-103;e
Jemen;52;e;58;e;-6;e
Armenien;24;e;20;e;4;e
Afghanistan;178;e;171;e;7;e
Aserbaidschan;28;e;39;e;-11;e
Georgien;51;e;48;e;3;e
Vietnam;176;e;212;e;-36;e
Korea, Demokratische Volksrepublik;42;e;42;e;0;e
Indien;611;e;805;e;-194;e
Indonesien;284;e;308;e;-24;e
Irak;232;e;340;e;-108;e
Iran, Islamische Republik;288;e;340;e;-52;e
Israel;371;e;334;e;37;e
Japan;568;e;654;e;-86;e
Kasachstan;1440;e;772;e;668;e
Jordanien;221;e;309;e;-88;e
Kuwait;64;e;78;e;-14;e
Kirgisistan;164;e;64;e;100;e
Libanon;348;e;649;e;-301;e
Pakistan;435;e;411;e;24;e
Philippinen;445;e;547;e;-102;e
Korea, Republik;145;e;171;e;-26;e
Vereinigte Arabische Emirate;774;e;2052;e;-1278;e
Tadschikistan;28;e;40;e;-12;e
Saudi-Arabien;119;e;215;e;-96;e
Singapur;437;e;745;e;-308;e
Syrien;258;e;324;e;-66;e
Thailand;976;e;1386;e;-410;e
Usbekistan;157;e;31;e;126;e
China;2072;e;2553;e;-481;e
Übriges Asien;903;e;1120;e;-217;e
Australien;2148;e;3674;e;-1526;e
Neuseeland;665;e;1373;e;-708;e
Übriges Ozeanien;84;e;65;e;19;e
Unbekanntes Ausland;288;e;422;e;-134;e
Ungeklärt / Ohne Angabe;693;e;153;e;540;e
Insgesamt;108331;e;174759;e;-66428;e
2009;;;;;;
Albanien;33;e;48;e;-15;e
Bosnien und Herzegowina;122;e;167;e;-45;e
Andorra;13;e;11;e;2;e
Belgien;1981;e;2429;e;-448;e
Bulgarien;283;e;287;e;-4;e
Dänemark;929;e;1667;e;-738;e
Estland;59;e;70;e;-11;e
Finnland;301;e;411;e;-110;e
Frankreich;6245;e;7317;e;-1072;e
Kroatien;361;e;581;e;-220;e
Slowenien;83;e;218;e;-135;e
Griechenland;993;e;1495;e;-502;e
Irland;988;e;953;e;35;e
Island;74;e;77;e;-3;e
Italien;2816;e;3277;e;-461;e
Lettland;83;e;72;e;11;e
Montenegro (ab 03.06.2006);22;e;31;e;-9;e
Litauen;138;e;112;e;26;e
Luxemburg;590;e;827;e;-237;e
Nordmazedonien;49;e;61;e;-12;e
Malta;61;e;104;e;-43;e
Niederlande;2966;e;3906;e;-940;e
Norwegen;828;e;2086;e;-1258;e
Kosovo;119;e;155;e;-36;e
Österreich;6569;e;11818;e;-5249;e
Polen;11846;e;12049;e;-203;e
Portugal;753;e;887;e;-134;e
Rumänien;686;e;840;e;-154;e
Slowakei;162;e;221;e;-59;e
Schweden;1040;e;2100;e;-1060;e
Schweiz;9340;e;24624;e;-15284;e
Russische Föderation;3735;e;2780;e;955;e
Spanien;8248;e;7836;e;412;e
Türkei;2906;e;4633;e;-1727;e
Tschechien;780;e;978;e;-198;e
Ungarn;774;e;991;e;-217;e
Ukraine;725;e;336;e;389;e
Vereinigtes Königreich;6153;e;9112;e;-2959;e
Belarus;58;e;54;e;4;e
Serbien;198;e;256;e;-58;e
Zypern;157;e;180;e;-23;e
Übriges Europa;150;e;228;e;-78;e
Algerien;185;e;169;e;16;e
Angola;23;e;30;e;-7;e
Äthiopien;219;e;151;e;68;e
Cote d'Ivoire;21;e;29;e;-8;e
Nigeria;157;e;172;e;-15;e
Ghana;205;e;199;e;6;e
Kenia;238;e;260;e;-22;e
Kongo, Republik;16;e;28;e;-12;e
Kongo, Demokratische Republik;39;e;38;e;1;e
Libyen;63;e;96;e;-33;e
Marokko;309;e;343;e;-34;e
Niger;15;e;26;e;-11;e
Kamerun;56;e;71;e;-15;e
Südafrika;1024;e;1147;e;-123;e
Ruanda;29;e;39;e;-10;e
Namibia;223;e;286;e;-63;e
Senegal;69;e;47;e;22;e
Somalia;5;e;5;e;0;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;133;e;157;e;-24;e
Tunesien;301;e;369;e;-68;e
Uganda;95;e;104;e;-9;e
Ägypten;618;e;645;e;-27;e
Zentralafrikanische Republik;10;e;3;e;7;e
Übriges Afrika;662;e;784;e;-122;e
Argentinien;414;e;471;e;-57;e
Bolivien, Plurinationaler Staat;194;e;185;e;9;e
Brasilien;1267;e;1448;e;-181;e
Chile;426;e;462;e;-36;e
Costa Rica;168;e;155;e;13;e
Honduras;61;e;49;e;12;e
Kanada;2058;e;4258;e;-2200;e
Kolumbien;339;e;255;e;84;e
Mexiko;760;e;747;e;13;e
Nicaragua;35;e;50;e;-15;e
Paraguay;336;e;477;e;-141;e
Peru;246;e;296;e;-50;e
Uruguay;81;e;100;e;-19;e
Venezuela, Bolivarische Republik;266;e;183;e;83;e
Vereinigte Staaten;11166;e;13445;e;-2279;e
Übriges Amerika;901;e;881;e;20;e
Jemen;56;e;50;e;6;e
Armenien;49;e;36;e;13;e
Afghanistan;157;e;187;e;-30;e
Aserbaidschan;29;e;39;e;-10;e
Georgien;64;e;56;e;8;e
Vietnam;178;e;263;e;-85;e
Korea, Demokratische Volksrepublik;34;e;43;e;-9;e
Indien;752;e;741;e;11;e
Indonesien;314;e;321;e;-7;e
Irak;212;e;517;e;-305;e
Iran, Islamische Republik;321;e;393;e;-72;e
Israel;431;e;507;e;-76;e
Japan;532;e;587;e;-55;e
Kasachstan;1309;e;551;e;758;e
Jordanien;228;e;273;e;-45;e
Kuwait;52;e;80;e;-28;e
Kirgisistan;169;e;82;e;87;e
Libanon;503;e;810;e;-307;e
Pakistan;358;e;369;e;-11;e
Philippinen;478;e;591;e;-113;e
Korea, Republik;136;e;151;e;-15;e
Vereinigte Arabische Emirate;1040;e;1835;e;-795;e
Tadschikistan;37;e;27;e;10;e
Saudi-Arabien;150;e;272;e;-122;e
Singapur;583;e;589;e;-6;e
Syrien;252;e;282;e;-30;e
Thailand;1123;e;1505;e;-382;e
Usbekistan;80;e;32;e;48;e
China;2178;e;2279;e;-101;e
Übriges Asien;880;e;1124;e;-244;e
Australien;2439;e;3554;e;-1115;e
Neuseeland;860;e;1261;e;-401;e
Übriges Ozeanien;79;e;79;e;0;e
Unbekanntes Ausland;233;e;399;e;-166;e
Ungeklärt / Ohne Angabe;554;e;158;e;396;e
Insgesamt;114700;e;154988;e;-40288;e
2010;;;;;;
Albanien;35;e;58;e;-23;e
Bosnien und Herzegowina;130;e;141;e;-11;e
Andorra;7;e;8;e;-1;e
Belgien;1937;e;2283;e;-346;e
Bulgarien;272;e;243;e;29;e
Dänemark;960;e;1265;e;-305;e
Estland;63;e;54;e;9;e
Finnland;273;e;401;e;-128;e
Frankreich;6124;e;6559;e;-435;e
Kroatien;330;e;485;e;-155;e
Slowenien;101;e;198;e;-97;e
Griechenland;1194;e;1159;e;35;e
Irland;833;e;861;e;-28;e
Island;60;e;71;e;-11;e
Italien;2668;e;2806;e;-138;e
Lettland;94;e;63;e;31;e
Montenegro (ab 03.06.2006);20;e;30;e;-10;e
Litauen;136;e;111;e;25;e
Luxemburg;575;e;789;e;-214;e
Nordmazedonien;63;e;54;e;9;e
Malta;79;e;106;e;-27;e
Niederlande;3042;e;3462;e;-420;e
Norwegen;858;e;1564;e;-706;e
Kosovo;109;e;133;e;-24;e
Österreich;6537;e;10831;e;-4294;e
Polen;11135;e;9434;e;1701;e
Portugal;839;e;810;e;29;e
Rumänien;733;e;637;e;96;e
Slowakei;179;e;155;e;24;e
Schweden;1048;e;1668;e;-620;e
Schweiz;9997;e;22034;e;-12037;e
Russische Föderation;3351;e;2530;e;821;e
Spanien;7936;e;6705;e;1231;e
Türkei;3220;e;4735;e;-1515;e
Tschechien;661;e;880;e;-219;e
Ungarn;795;e;905;e;-110;e
Ukraine;546;e;315;e;231;e
Vereinigtes Königreich;6426;e;8530;e;-2104;e
Belarus;88;e;57;e;31;e
Serbien;223;e;257;e;-34;e
Zypern;148;e;178;e;-30;e
Übriges Europa;177;e;133;e;44;e
Algerien;125;e;158;e;-33;e
Angola;20;e;29;e;-9;e
Äthiopien;194;e;145;e;49;e
Cote d'Ivoire;34;e;13;e;21;e
Nigeria;192;e;160;e;32;e
Ghana;196;e;200;e;-4;e
Kenia;269;e;258;e;11;e
Kongo, Republik;11;e;22;e;-11;e
Kongo, Demokratische Republik;19;e;35;e;-16;e
Libyen;72;e;75;e;-3;e
Marokko;267;e;370;e;-103;e
Niger;19;e;12;e;7;e
Kamerun;84;e;97;e;-13;e
Südafrika;1181;e;1049;e;132;e
Ruanda;40;e;31;e;9;e
Namibia;293;e;305;e;-12;e
Senegal;69;e;55;e;14;e
Somalia;4;e;12;e;-8;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;172;e;163;e;9;e
Tunesien;346;e;404;e;-58;e
Uganda;97;e;99;e;-2;e
Ägypten;620;e;614;e;6;e
Zentralafrikanische Republik;6;e;11;e;-5;e
Übriges Afrika;819;e;708;e;111;e
Argentinien;435;e;474;e;-39;e
Bolivien, Plurinationaler Staat;205;e;196;e;9;e
Brasilien;1405;e;1552;e;-147;e
Chile;450;e;390;e;60;e
Costa Rica;138;e;176;e;-38;e
Honduras;51;e;34;e;17;e
Kanada;2124;e;3318;e;-1194;e
Kolumbien;407;e;301;e;106;e
Mexiko;741;e;678;e;63;e
Nicaragua;56;e;50;e;6;e
Paraguay;427;e;490;e;-63;e
Peru;242;e;290;e;-48;e
Uruguay;76;e;118;e;-42;e
Venezuela, Bolivarische Republik;273;e;137;e;136;e
Vereinigte Staaten;10408;e;12986;e;-2578;e
Übriges Amerika;899;e;804;e;95;e
Jemen;47;e;35;e;12;e
Armenien;40;e;20;e;20;e
Afghanistan;197;e;180;e;17;e
Aserbaidschan;30;e;33;e;-3;e
Georgien;32;e;56;e;-24;e
Vietnam;197;e;199;e;-2;e
Korea, Demokratische Volksrepublik;19;e;44;e;-25;e
Indien;724;e;751;e;-27;e
Indonesien;352;e;363;e;-11;e
Irak;312;e;766;e;-454;e
Iran, Islamische Republik;324;e;380;e;-56;e
Israel;430;e;494;e;-64;e
Japan;581;e;580;e;1;e
Kasachstan;991;e;576;e;415;e
Jordanien;257;e;247;e;10;e
Kuwait;40;e;66;e;-26;e
Kirgisistan;145;e;57;e;88;e
Libanon;570;e;784;e;-214;e
Pakistan;413;e;364;e;49;e
Philippinen;553;e;512;e;41;e
Korea, Republik;142;e;224;e;-82;e
