year,dimension_type,dimension_value,direction,value
2011,country,Slowenien,immigration,95
2011,country,Somalia,emigration,13
2011,country,Somalia,immigration,8
2011,country,Spanien,emigration,6685
2011,country,Spanien,immigration,7468
2011,country,Syrien,emigration,244
2011,country,Syrien,immigration,457
2011,country,Südafrika,emigration,1087
2011,country,Südafrika,immigration,1160
2011,country,Tadschikistan,emigration,30
2011,country,Tadschikistan,immigration,45
2011,country,Tansania,emigration,165
2011,country,Tansania,immigration,142
2011,country,Thailand,emigration,1507
2011,country,Thailand,immigration,1284
2011,country,Tschechien,emigration,864
2011,country,Tschechien,immigration,697
2011,country,Tunesien,emigration,438
2011,country,Tunesien,immigration,370
2011,country,Türkei,emigration,5285
2011,country,Türkei,immigration,3166
2011,country,Uganda,emigration,70
2011,country,Uganda,immigration,138
2011,country,Ukraine,emigration,355
2011,country,Ukraine,immigration,529
2011,country,Unbekanntes Ausland,emigration,0
2011,country,Unbekanntes Ausland,immigration,0
2011,country,Ungarn,emigration,894
2011,country,Ungarn,immigration,846
2011,country,Ungeklärt / Ohne Angabe,emigration,755
2011,country,Ungeklärt / Ohne Angabe,immigration,1154
2011,country,Uruguay,emigration,86
2011,country,Uruguay,immigration,78
2011,country,Usbekistan,emigration,28
2011,country,Usbekistan,immigration,37
2011,country,"Venezuela, Bolivarische Republik",emigration,144
2011,country,"Venezuela, Bolivarische Republik",immigration,249
2011,country,Vereinigte Arabische Emirate,emigration,1378
2011,country,Vereinigte Arabische Emirate,immigration,1151
2011,country,Vereinigte Staaten,emigration,13053
2011,country,Vereinigte Staaten,immigration,10777
2011,country,Vereinigtes Königreich,emigration,8385
2011,country,Vereinigtes Königreich,immigration,6487
2011,country,Vietnam,emigration,260
2011,country,Vietnam,immigration,237
2011,country,Zentralafrikanische Republik,emigration,11
2011,country,Zentralafrikanische Republik,immigration,8
2011,country,Zypern,emigration,173
2011,country,Zypern,immigration,193
2011,country,Ägypten,emigration,702
2011,country,Ägypten,immigration,777
2011,country,Äthiopien,emigration,132
2011,country,Äthiopien,immigration,198
2011,country,Österreich,emigration,11073
2011,country,Österreich,immigration,6879
2011,country,Übriges Afrika,emigration,647
2011,country,Übriges Afrika,immigration,736
2011,country,Übriges Amerika,emigration,893
2011,country,Übriges Amerika,immigration,1036
2011,country,Übriges Asien,emigration,1194
2011,country,Übriges Asien,immigration,1060
2011,country,Übriges Europa,emigration,154
2011,country,Übriges Europa,immigration,110
2011,country,Übriges Ozeanien,emigration,87
2011,country,Übriges Ozeanien,immigration,85
2012,country,Afghanistan,emigration,203
2012,country,Afghanistan,immigration,244
2012,country,Albanien,emigration,58
2012,country,Albanien,immigration,55
2012,country,Algerien,emigration,131
2012,country,Algerien,immigration,189
2012,country,Andorra,emigration,16
2012,country,Andorra,immigration,12
2012,country,Angola,emigration,30
2012,country,Angola,immigration,20
2012,country,Argentinien,emigration,450
2012,country,Argentinien,immigration,445
2012,country,Armenien,emigration,23
2012,country,Armenien,immigration,18
2012,country,Aserbaidschan,emigration,40
2012,country,Aserbaidschan,immigration,35
2012,country,Australien,emigration,3154
2012,country,Australien,immigration,2444
2012,country,Belarus,emigration,67
2012,country,Belarus,immigration,84
2012,country,Belgien,emigration,2031
2012,country,Belgien,immigration,1969
2012,country,"Bolivien, Plurinationaler Staat",emigration,192
2012,country,"Bolivien, Plurinationaler Staat",immigration,216
2012,country,Bosnien und Herzegowina,emigration,162
2012,country,Bosnien und Herzegowina,immigration,133
2012,country,Brasilien,emigration,1588
2012,country,Brasilien,immigration,1520
2012,country,Bulgarien,emigration,281
2012,country,Bulgarien,immigration,358
2012,country,Chile,emigration,477
2012,country,Chile,immigration,392
2012,country,China,emigration,2928
2012,country,China,immigration,2528
2012,country,Costa Rica,emigration,131
2012,country,Costa Rica,immigration,181
2012,country,Cote d'Ivoire,emigration,29
2012,country,Cote d'Ivoire,immigration,14
2012,country,Dänemark,emigration,1126
2012,country,Dänemark,immigration,853
2012,country,Estland,emigration,84
2012,country,Estland,immigration,64
2012,country,Finnland,emigration,367
2012,country,Finnland,immigration,259
2012,country,Frankreich,emigration,6245
2012,country,Frankreich,immigration,5725
2012,country,Georgien,emigration,65
2012,country,Georgien,immigration,71
2012,country,Ghana,emigration,196
2012,country,Ghana,immigration,237
2012,country,Griechenland,emigration,749
2012,country,Griechenland,immigration,1702
2012,country,Honduras,emigration,36
2012,country,Honduras,immigration,45
2012,country,Indien,emigration,851
2012,country,Indien,immigration,822
2012,country,Indonesien,emigration,365
2012,country,Indonesien,immigration,332
2012,country,Irak,emigration,1268
2012,country,Irak,immigration,638
2012,country,"Iran, Islamische Republik",emigration,367
2012,country,"Iran, Islamische Republik",immigration,381
2012,country,Irland,emigration,749
2012,country,Irland,immigration,857
2012,country,Island,emigration,74
2012,country,Island,immigration,49
2012,country,Israel,emigration,507
2012,country,Israel,immigration,543
2012,country,Italien,emigration,2481
2012,country,Italien,immigration,2927
2012,country,Japan,emigration,523
2012,country,Japan,immigration,494
2012,country,Jemen,emigration,20
2012,country,Jemen,immigration,14
2012,country,Jordanien,emigration,247
2012,country,Jordanien,immigration,241
2012,country,Kamerun,emigration,75
2012,country,Kamerun,immigration,91
2012,country,Kanada,emigration,2692
2012,country,Kanada,immigration,1980
2012,country,Kasachstan,emigration,450
2012,country,Kasachstan,immigration,887
2012,country,Kenia,emigration,228
2012,country,Kenia,immigration,273
2012,country,Kirgisistan,emigration,61
2012,country,Kirgisistan,immigration,129
2012,country,Kolumbien,emigration,307
2012,country,Kolumbien,immigration,397
2012,country,"Kongo, Demokratische Republik",emigration,24
2012,country,"Kongo, Demokratische Republik",immigration,38
2012,country,"Kongo, Republik",emigration,17
2012,country,"Kongo, Republik",immigration,28
2012,country,"Korea, Demokratische Volksrepublik",emigration,22
2012,country,"Korea, Demokratische Volksrepublik",immigration,35
2012,country,"Korea, Republik",emigration,223
2012,country,"Korea, Republik",immigration,163
2012,country,Kosovo,emigration,114
2012,country,Kosovo,immigration,148
2012,country,Kroatien,emigration,368
2012,country,Kroatien,immigration,336
2012,country,Kuwait,emigration,63
2012,country,Kuwait,immigration,73
2012,country,Lettland,emigration,75
2012,country,Lettland,immigration,99
2012,country,Libanon,emigration,659
2012,country,Libanon,immigration,752
2012,country,Libyen,emigration,94
2012,country,Libyen,immigration,47
2012,country,Litauen,emigration,85
2012,country,Litauen,immigration,119
2012,country,Luxemburg,emigration,819
2012,country,Luxemburg,immigration,706
2012,country,Malta,emigration,122
2012,country,Malta,immigration,92
2012,country,Marokko,emigration,402
2012,country,Marokko,immigration,344
2012,country,Mexiko,emigration,750
2012,country,Mexiko,immigration,741
2012,country,Montenegro (ab 03.06.2006),emigration,28
2012,country,Montenegro (ab 03.06.2006),immigration,36
2012,country,Namibia,emigration,204
2012,country,Namibia,immigration,284
2012,country,Neuseeland,emigration,1033
2012,country,Neuseeland,immigration,755
2012,country,Nicaragua,emigration,55
2012,country,Nicaragua,immigration,61
2012,country,Niederlande,emigration,3200
2012,country,Niederlande,immigration,3094
2012,country,Niger,emigration,8
2012,country,Niger,immigration,16
2012,country,Nigeria,emigration,192
2012,country,Nigeria,immigration,189
2012,country,Nordmazedonien,emigration,66
2012,country,Nordmazedonien,immigration,72
2012,country,Norwegen,emigration,1364
2012,country,Norwegen,immigration,849
2012,country,Pakistan,emigration,376
2012,country,Pakistan,immigration,409
2012,country,Paraguay,emigration,326
2012,country,Paraguay,immigration,396
2012,country,Peru,emigration,268
2012,country,Peru,immigration,300
2012,country,Philippinen,emigration,551
2012,country,Philippinen,immigration,533
2012,country,Polen,emigration,6180
2012,country,Polen,immigration,7958
2012,country,Portugal,emigration,614
2012,country,Portugal,immigration,847
2012,country,Ruanda,emigration,45
2012,country,Ruanda,immigration,52
2012,country,Rumänien,emigration,682
2012,country,Rumänien,immigration,810
2012,country,Russische Föderation,emigration,2361
2012,country,Russische Föderation,immigration,2974
2012,country,Saudi-Arabien,emigration,287
2012,country,Saudi-Arabien,immigration,234
2012,country,Schweden,emigration,1750
2012,country,Schweden,immigration,977
2012,country,Schweiz,emigration,20826
2012,country,Schweiz,immigration,11140
2012,country,Senegal,emigration,68
2012,country,Senegal,immigration,87
2012,country,Serbien,emigration,291
2012,country,Serbien,immigration,260
2012,country,Singapur,emigration,902
2012,country,Singapur,immigration,678
2012,country,Slowakei,emigration,173
2012,country,Slowakei,immigration,152
2012,country,Slowenien,emigration,166
2012,country,Slowenien,immigration,90
2012,country,Somalia,emigration,8
2012,country,Somalia,immigration,9
2012,country,Spanien,emigration,5997
2012,country,Spanien,immigration,7773
2012,country,Syrien,emigration,118
2012,country,Syrien,immigration,828
2012,country,Südafrika,emigration,1094
2012,country,Südafrika,immigration,987
2012,country,Tadschikistan,emigration,33
2012,country,Tadschikistan,immigration,28
2012,country,Tansania,emigration,126
2012,country,Tansania,immigration,156
2012,country,Thailand,emigration,1540
2012,country,Thailand,immigration,1257
2012,country,Tschechien,emigration,754
2012,country,Tschechien,immigration,666
2012,country,Tunesien,emigration,501
2012,country,Tunesien,immigration,429
2012,country,Türkei,emigration,5459
2012,country,Türkei,immigration,3227
2012,country,Uganda,emigration,104
2012,country,Uganda,immigration,90
2012,country,Ukraine,emigration,303
2012,country,Ukraine,immigration,545
2012,country,Unbekanntes Ausland,emigration,0
2012,country,Unbekanntes Ausland,immigration,0
2012,country,Ungarn,emigration,892
2012,country,Ungarn,immigration,935
2012,country,Ungeklärt / Ohne Angabe,emigration,1002
2012,country,Ungeklärt / Ohne Angabe,immigration,1040
2012,country,Uruguay,emigration,108
2012,country,Uruguay,immigration,100
2012,country,Usbekistan,emigration,22
2012,country,Usbekistan,immigration,38
2012,country,"Venezuela, Bolivarische Republik",emigration,137
2012,country,"Venezuela, Bolivarische Republik",immigration,217
2012,country,Vereinigte Arabische Emirate,emigration,1403
2012,country,Vereinigte Arabische Emirate,immigration,1119
2012,country,Vereinigte Staaten,emigration,12803
2012,country,Vereinigte Staaten,immigration,10116
2012,country,Vereinigtes Königreich,emigration,7802
2012,country,Vereinigtes Königreich,immigration,6432
2012,country,Vietnam,emigration,247
2012,country,Vietnam,immigration,252
2012,country,Zentralafrikanische Republik,emigration,4
2012,country,Zentralafrikanische Republik,immigration,10
2012,country,Zypern,emigration,156
2012,country,Zypern,immigration,180
2012,country,Ägypten,emigration,612
2012,country,Ägypten,immigration,688
2012,country,Äthiopien,emigration,157
2012,country,Äthiopien,immigration,150
2012,country,Österreich,emigration,11022
2012,country,Österreich,immigration,6915
2012,country,Übriges Afrika,emigration,658
2012,country,Übriges Afrika,immigration,815
2012,country,Übriges Amerika,emigration,835
2012,country,Übriges Amerika,immigration,942
2012,country,Übriges Asien,emigration,1167
2012,country,Übriges Asien,immigration,1066
2012,country,Übriges Europa,emigration,129
2012,country,Übriges Europa,immigration,111
2012,country,Übriges Ozeanien,emigration,62
2012,country,Übriges Ozeanien,immigration,65
2013,country,Afghanistan,emigration,213
2013,country,Afghanistan,immigration,235
2013,country,Albanien,emigration,62
2013,country,Albanien,immigration,54
2013,country,Algerien,emigration,159
2013,country,Algerien,immigration,150
2013,country,Andorra,emigration,4
2013,country,Andorra,immigration,12
2013,country,Angola,emigration,30
2013,country,Angola,immigration,28
2013,country,Argentinien,emigration,451
2013,country,Argentinien,immigration,444
2013,country,Armenien,emigration,32
2013,country,Armenien,immigration,37
2013,country,Aserbaidschan,emigration,39
2013,country,Aserbaidschan,immigration,24
2013,country,Australien,emigration,3319
2013,country,Australien,immigration,2562
2013,country,Belarus,emigration,127
2013,country,Belarus,immigration,135
2013,country,Belgien,emigration,2278
2013,country,Belgien,immigration,2041
2013,country,"Bolivien, Plurinationaler Staat",emigration,198
2013,country,"Bolivien, Plurinationaler Staat",immigration,229
2013,country,Bosnien und Herzegowina,emigration,141
2013,country,Bosnien und Herzegowina,immigration,146
2013,country,Brasilien,emigration,1641
2013,country,Brasilien,immigration,1532
2013,country,Bulgarien,emigration,333
2013,country,Bulgarien,immigration,373
2013,country,Chile,emigration,465
2013,country,Chile,immigration,448
2013,country,China,emigration,2802
2013,country,China,immigration,2662
2013,country,Costa Rica,emigration,137
2013,country,Costa Rica,immigration,175
2013,country,Cote d'Ivoire,emigration,19
2013,country,Cote d'Ivoire,immigration,20
2013,country,Dänemark,emigration,1057
2013,country,Dänemark,immigration,912
2013,country,Estland,emigration,68
2013,country,Estland,immigration,63
2013,country,Finnland,emigration,376
2013,country,Finnland,immigration,257
2013,country,Frankreich,emigration,6327
2013,country,Frankreich,immigration,6051
2013,country,Georgien,emigration,89
2013,country,Georgien,immigration,62
2013,country,Ghana,emigration,182
2013,country,Ghana,immigration,239
2013,country,Griechenland,emigration,753
2013,country,Griechenland,immigration,1349
2013,country,Honduras,emigration,34
2013,country,Honduras,immigration,46
2013,country,Indien,emigration,824
2013,country,Indien,immigration,914
2013,country,Indonesien,emigration,420
2013,country,Indonesien,immigration,369
2013,country,Irak,emigration,1373
2013,country,Irak,immigration,787
2013,country,"Iran, Islamische Republik",emigration,357
2013,country,"Iran, Islamische Republik",immigration,357
2013,country,Irland,emigration,849
2013,country,Irland,immigration,706
2013,country,Island,emigration,92
2013,country,Island,immigration,66
2013,country,Israel,emigration,548
2013,country,Israel,immigration,540
2013,country,Italien,emigration,2612
2013,country,Italien,immigration,3128
2013,country,Japan,emigration,630
2013,country,Japan,immigration,479
2013,country,Jemen,emigration,37
2013,country,Jemen,immigration,22
2013,country,Jordanien,emigration,276
2013,country,Jordanien,immigration,322
2013,country,Kamerun,emigration,77
2013,country,Kamerun,immigration,102
2013,country,Kanada,emigration,2604
2013,country,Kanada,immigration,1882
2013,country,Kasachstan,emigration,511
2013,country,Kasachstan,immigration,1254
2013,country,Kenia,emigration,285
2013,country,Kenia,immigration,271
2013,country,Kirgisistan,emigration,95
2013,country,Kirgisistan,immigration,135
2013,country,Kolumbien,emigration,350
2013,country,Kolumbien,immigration,389
2013,country,"Kongo, Demokratische Republik",emigration,41
2013,country,"Kongo, Demokratische Republik",immigration,45
2013,country,"Kongo, Republik",emigration,19
2013,country,"Kongo, Republik",immigration,9
2013,country,"Korea, Demokratische Volksrepublik",emigration,43
2013,country,"Korea, Demokratische Volksrepublik",immigration,17
2013,country,"Korea, Republik",emigration,258
2013,country,"Korea, Republik",immigration,217
2013,country,Kosovo,emigration,150
2013,country,Kosovo,immigration,156
2013,country,Kroatien,emigration,455
2013,country,Kroatien,immigration,355
2013,country,Kuwait,emigration,57
2013,country,Kuwait,immigration,66
2013,country,Lettland,emigration,90
2013,country,Lettland,immigration,103
2013,country,Libanon,emigration,661
2013,country,Libanon,immigration,835
2013,country,Libyen,emigration,94
2013,country,Libyen,immigration,66
2013,country,Litauen,emigration,108
2013,country,Litauen,immigration,119
2013,country,Luxemburg,emigration,872
2013,country,Luxemburg,immigration,626
2013,country,Malta,emigration,158
2013,country,Malta,immigration,118
2013,country,Marokko,emigration,431
2013,country,Marokko,immigration,419
2013,country,Mexiko,emigration,859
2013,country,Mexiko,immigration,754
2013,country,Montenegro (ab 03.06.2006),emigration,41
2013,country,Montenegro (ab 03.06.2006),immigration,25
2013,country,Namibia,emigration,232
2013,country,Namibia,immigration,289
2013,country,Neuseeland,emigration,1148
2013,country,Neuseeland,immigration,831
2013,country,Nicaragua,emigration,54
2013,country,Nicaragua,immigration,75
2013,country,Niederlande,emigration,3193
2013,country,Niederlande,immigration,2980
2013,country,Niger,emigration,10
2013,country,Niger,immigration,11
2013,country,Nigeria,emigration,211
2013,country,Nigeria,immigration,205
2013,country,Nordmazedonien,emigration,66
2013,country,Nordmazedonien,immigration,80
2013,country,Norwegen,emigration,1310
2013,country,Norwegen,immigration,919
2013,country,Pakistan,emigration,342
2013,country,Pakistan,immigration,407
2013,country,Paraguay,emigration,377
2013,country,Paraguay,immigration,350
2013,country,Peru,emigration,312
2013,country,Peru,immigration,322
2013,country,Philippinen,emigration,538
2013,country,Philippinen,immigration,581
2013,country,Polen,emigration,6616
2013,country,Polen,immigration,7900
2013,country,Portugal,emigration,708
2013,country,Portugal,immigration,848
2013,country,Ruanda,emigration,61
2013,country,Ruanda,immigration,52
2013,country,Rumänien,emigration,811
2013,country,Rumänien,immigration,922
2013,country,Russische Föderation,emigration,2212
2013,country,Russische Föderation,immigration,3211
2013,country,Saudi-Arabien,emigration,296
2013,country,Saudi-Arabien,immigration,228
2013,country,Schweden,emigration,1720
2013,country,Schweden,immigration,1139
2013,country,Schweiz,emigration,21435
2013,country,Schweiz,immigration,11849
2013,country,Senegal,emigration,42
2013,country,Senegal,immigration,59
2013,country,Serbien,emigration,237
2013,country,Serbien,immigration,244
2013,country,Singapur,emigration,778
2013,country,Singapur,immigration,661
2013,country,Slowakei,emigration,190
2013,country,Slowakei,immigration,188
2013,country,Slowenien,emigration,149
2013,country,Slowenien,immigration,117
2013,country,Somalia,emigration,32
2013,country,Somalia,immigration,21
2013,country,Spanien,emigration,5975
2013,country,Spanien,immigration,7608
2013,country,Syrien,emigration,78
2013,country,Syrien,immigration,312
2013,country,Südafrika,emigration,1100
2013,country,Südafrika,immigration,1102
2013,country,Tadschikistan,emigration,58
2013,country,Tadschikistan,immigration,65
2013,country,Tansania,emigration,178
2013,country,Tansania,immigration,171
2013,country,Thailand,emigration,1716
2013,country,Thailand,immigration,1372
2013,country,Tschechien,emigration,824
2013,country,Tschechien,immigration,669
2013,country,Tunesien,emigration,526
2013,country,Tunesien,immigration,504
2013,country,Türkei,emigration,6162
2013,country,Türkei,immigration,3660
2013,country,Uganda,emigration,73
2013,country,Uganda,immigration,101
2013,country,Ukraine,emigration,353
2013,country,Ukraine,immigration,589
2013,country,Unbekanntes Ausland,emigration,0
2013,country,Unbekanntes Ausland,immigration,0
2013,country,Ungarn,emigration,1038
2013,country,Ungarn,immigration,925
2013,country,Ungeklärt / Ohne Angabe,emigration,2332
2013,country,Ungeklärt / Ohne Angabe,immigration,1364
2013,country,Uruguay,emigration,111
2013,country,Uruguay,immigration,90
2013,country,Usbekistan,emigration,31
2013,country,Usbekistan,immigration,53
2013,country,"Venezuela, Bolivarische Republik",emigration,110
2013,country,"Venezuela, Bolivarische Republik",immigration,223
2013,country,Vereinigte Arabische Emirate,emigration,1567
2013,country,Vereinigte Arabische Emirate,immigration,1098
2013,country,Vereinigte Staaten,emigration,13532
2013,country,Vereinigte Staaten,immigration,10045
2013,country,Vereinigtes Königreich,emigration,8155
2013,country,Vereinigtes Königreich,immigration,6362
2013,country,Vietnam,emigration,270
2013,country,Vietnam,immigration,282
2013,country,Zentralafrikanische Republik,emigration,13
2013,country,Zentralafrikanische Republik,immigration,10
2013,country,Zypern,emigration,153
2013,country,Zypern,immigration,195
2013,country,Ägypten,emigration,583
2013,country,Ägypten,immigration,795
2013,country,Äthiopien,emigration,150
2013,country,Äthiopien,immigration,152
2013,country,Österreich,emigration,11222
2013,country,Österreich,immigration,6869
2013,country,Übriges Afrika,emigration,723
2013,country,Übriges Afrika,immigration,799
2013,country,Übriges Amerika,emigration,991
2013,country,Übriges Amerika,immigration,1146
2013,country,Übriges Asien,emigration,1337
2013,country,Übriges Asien,immigration,1197
2013,country,Übriges Europa,emigration,139
2013,country,Übriges Europa,immigration,148
2013,country,Übriges Ozeanien,emigration,89
2013,country,Übriges Ozeanien,immigration,91
2014,country,Afghanistan,emigration,172
2014,country,Afghanistan,immigration,270
2014,country,Albanien,emigration,46
2014,country,Albanien,immigration,58
2014,country,Algerien,emigration,166
2014,country,Algerien,immigration,160
2014,country,Andorra,emigration,3
2014,country,Andorra,immigration,3
2014,country,Angola,emigration,32
2014,country,Angola,immigration,26
2014,country,Argentinien,emigration,392
2014,country,Argentinien,immigration,479
2014,country,Armenien,emigration,17
2014,country,Armenien,immigration,50
2014,country,Aserbaidschan,emigration,32
2014,country,Aserbaidschan,immigration,40
2014,country,Australien,emigration,3519
2014,country,Australien,immigration,2689
2014,country,Belarus,emigration,136
2014,country,Belarus,immigration,157
2014,country,Belgien,emigration,2150
2014,country,Belgien,immigration,1977
2014,country,"Bolivien, Plurinationaler Staat",emigration,197
2014,country,"Bolivien, Plurinationaler Staat",immigration,262
2014,country,Bosnien und Herzegowina,emigration,144
2014,country,Bosnien und Herzegowina,immigration,113
2014,country,Brasilien,emigration,1538
2014,country,Brasilien,immigration,1620
2014,country,Bulgarien,emigration,401
2014,country,Bulgarien,immigration,415
2014,country,Chile,emigration,479
2014,country,Chile,immigration,518
2014,country,China,emigration,2859
2014,country,China,immigration,2832
2014,country,Costa Rica,emigration,191
2014,country,Costa Rica,immigration,180
2014,country,Cote d'Ivoire,emigration,28
2014,country,Cote d'Ivoire,immigration,34
2014,country,Dänemark,emigration,1249
2014,country,Dänemark,immigration,855
2014,country,Estland,emigration,78
2014,country,Estland,immigration,64
2014,country,Finnland,emigration,321
2014,country,Finnland,immigration,221
2014,country,Frankreich,emigration,6357
2014,country,Frankreich,immigration,6000
2014,country,Georgien,emigration,68
2014,country,Georgien,immigration,79
2014,country,Ghana,emigration,185
2014,country,Ghana,immigration,279
2014,country,Griechenland,emigration,858
2014,country,Griechenland,immigration,1085
2014,country,Honduras,emigration,33
2014,country,Honduras,immigration,39
2014,country,Indien,emigration,828
2014,country,Indien,immigration,842
2014,country,Indonesien,emigration,439
2014,country,Indonesien,immigration,408
2014,country,Irak,emigration,1262
2014,country,Irak,immigration,1432
2014,country,"Iran, Islamische Republik",emigration,380
2014,country,"Iran, Islamische Republik",immigration,340
2014,country,Irland,emigration,937
2014,country,Irland,immigration,723
2014,country,Island,emigration,97
2014,country,Island,immigration,59
2014,country,Israel,emigration,537
2014,country,Israel,immigration,658
2014,country,Italien,emigration,2472
2014,country,Italien,immigration,2973
2014,country,Japan,emigration,701
2014,country,Japan,immigration,497
2014,country,Jemen,emigration,6
2014,country,Jemen,immigration,26
2014,country,Jordanien,emigration,271
2014,country,Jordanien,immigration,341
2014,country,Kamerun,emigration,92
2014,country,Kamerun,immigration,125
2014,country,Kanada,emigration,2530
2014,country,Kanada,immigration,1887
2014,country,Kasachstan,emigration,384
2014,country,Kasachstan,immigration,2200
2014,country,Kenia,emigration,230
2014,country,Kenia,immigration,321
2014,country,Kirgisistan,emigration,74
2014,country,Kirgisistan,immigration,162
2014,country,Kolumbien,emigration,374
2014,country,Kolumbien,immigration,414
2014,country,"Kongo, Demokratische Republik",emigration,26
2014,country,"Kongo, Demokratische Republik",immigration,41
2014,country,"Kongo, Republik",emigration,16
2014,country,"Kongo, Republik",immigration,21
2014,country,"Korea, Demokratische Volksrepublik",emigration,33
2014,country,"Korea, Demokratische Volksrepublik",immigration,32
2014,country,"Korea, Republik",emigration,265
2014,country,"Korea, Republik",immigration,195
2014,country,Kosovo,emigration,159
2014,country,Kosovo,immigration,183
2014,country,Kroatien,emigration,467
2014,country,Kroatien,immigration,397
2014,country,Kuwait,emigration,72
2014,country,Kuwait,immigration,52
2014,country,Lettland,emigration,94
2014,country,Lettland,immigration,89
2014,country,Libanon,emigration,640
2014,country,Libanon,immigration,746
2014,country,Libyen,emigration,40
2014,country,Libyen,immigration,127
2014,country,Litauen,emigration,121
2014,country,Litauen,immigration,120
2014,country,Luxemburg,emigration,848
2014,country,Luxemburg,immigration,653
2014,country,Malta,emigration,175
2014,country,Malta,immigration,113
2014,country,Marokko,emigration,543
2014,country,Marokko,immigration,448
2014,country,Mexiko,emigration,899
2014,country,Mexiko,immigration,842
2014,country,Montenegro (ab 03.06.2006),emigration,35
2014,country,Montenegro (ab 03.06.2006),immigration,35
2014,country,Namibia,emigration,202
2014,country,Namibia,immigration,270
2014,country,Neuseeland,emigration,1254
2014,country,Neuseeland,immigration,855
2014,country,Nicaragua,emigration,83
2014,country,Nicaragua,immigration,70
2014,country,Niederlande,emigration,3418
2014,country,Niederlande,immigration,2873
2014,country,Niger,emigration,8
2014,country,Niger,immigration,9
2014,country,Nigeria,emigration,155
2014,country,Nigeria,immigration,230
2014,country,Nordmazedonien,emigration,79
2014,country,Nordmazedonien,immigration,77
2014,country,Norwegen,emigration,1298
2014,country,Norwegen,immigration,865
2014,country,Pakistan,emigration,417
2014,country,Pakistan,immigration,504
2014,country,Paraguay,emigration,319
2014,country,Paraguay,immigration,354
2014,country,Peru,emigration,348
2014,country,Peru,immigration,378
2014,country,Philippinen,emigration,555
2014,country,Philippinen,immigration,576
2014,country,Polen,emigration,6254
2014,country,Polen,immigration,6982
2014,country,Portugal,emigration,803
2014,country,Portugal,immigration,806
2014,country,Ruanda,emigration,36
2014,country,Ruanda,immigration,54
2014,country,Rumänien,emigration,838
2014,country,Rumänien,immigration,930
2014,country,Russische Föderation,emigration,2300
2014,country,Russische Föderation,immigration,4219
2014,country,Saudi-Arabien,emigration,405
2014,country,Saudi-Arabien,immigration,338
2014,country,Schweden,emigration,1811
2014,country,Schweden,immigration,1015
2014,country,Schweiz,emigration,19930
2014,country,Schweiz,immigration,12024
2014,country,Senegal,emigration,73
2014,country,Senegal,immigration,84
2014,country,Serbien,emigration,255
2014,country,Serbien,immigration,253
2014,country,Singapur,emigration,714
2014,country,Singapur,immigration,711
2014,country,Slowakei,emigration,167
2014,country,Slowakei,immigration,152
2014,country,Slowenien,emigration,157
2014,country,Slowenien,immigration,119
2014,country,Somalia,emigration,12
2014,country,Somalia,immigration,19
2014,country,Spanien,emigration,6155
2014,country,Spanien,immigration,6715
2014,country,Syrien,emigration,56
2014,country,Syrien,immigration,247
2014,country,Südafrika,emigration,1071
2014,country,Südafrika,immigration,1144
2014,country,Tadschikistan,emigration,30
2014,country,Tadschikistan,immigration,48
2014,country,Tansania,emigration,129
2014,country,Tansania,immigration,173
2014,country,Thailand,emigration,1847
2014,country,Thailand,immigration,1450
2014,country,Tschechien,emigration,899
2014,country,Tschechien,immigration,731
2014,country,Tunesien,emigration,556
2014,country,Tunesien,immigration,519
2014,country,Türkei,emigration,6793
2014,country,Türkei,immigration,4303
2014,country,Uganda,emigration,97
2014,country,Uganda,immigration,127
2014,country,Ukraine,emigration,290
2014,country,Ukraine,immigration,990
2014,country,Unbekanntes Ausland,emigration,10032
2014,country,Unbekanntes Ausland,immigration,2087
2014,country,Ungarn,emigration,1093
2014,country,Ungarn,immigration,841
2014,country,Ungeklärt / Ohne Angabe,emigration,71
2014,country,Ungeklärt / Ohne Angabe,immigration,216
2014,country,Uruguay,emigration,111
2014,country,Uruguay,immigration,75
2014,country,Usbekistan,emigration,21
2014,country,Usbekistan,immigration,54
2014,country,"Venezuela, Bolivarische Republik",emigration,104
2014,country,"Venezuela, Bolivarische Republik",immigration,296
2014,country,Vereinigte Arabische Emirate,emigration,1586
2014,country,Vereinigte Arabische Emirate,immigration,1240
2014,country,Vereinigte Staaten,emigration,14240
2014,country,Vereinigte Staaten,immigration,10357
2014,country,Vereinigtes Königreich,emigration,8707
2014,country,Vereinigtes Königreich,immigration,5903
2014,country,Vietnam,emigration,244
2014,country,Vietnam,immigration,340
2014,country,Zentralafrikanische Republik,emigration,14
2014,country,Zentralafrikanische Republik,immigration,16
2014,country,Zypern,emigration,150
2014,country,Zypern,immigration,169
2014,country,Ägypten,emigration,572
2014,country,Ägypten,immigration,677
2014,country,Äthiopien,emigration,139
2014,country,Äthiopien,immigration,164
2014,country,Österreich,emigration,10789
2014,country,Österreich,immigration,7009
2014,country,Übriges Afrika,emigration,712
2014,country,Übriges Afrika,immigration,938
2014,country,Übriges Amerika,emigration,963
2014,country,Übriges Amerika,immigration,1052
2014,country,Übriges Asien,emigration,1387
2014,country,Übriges Asien,immigration,1300
2014,country,Übriges Europa,emigration,117
2014,country,Übriges Europa,immigration,156
2014,country,Übriges Ozeanien,emigration,72
2014,country,Übriges Ozeanien,immigration,84
2015,country,Afghanistan,emigration,159
2015,country,Afghanistan,immigration,317
2015,country,Albanien,emigration,47
