year,dimension_type,dimension_value,direction,value
2006,age,84-Jährige,emigration,110
2006,age,84-Jährige,immigration,58
2006,age,85-Jährige,emigration,126
2006,age,85-Jährige,immigration,41
2006,age,86-Jährige,emigration,90
2006,age,86-Jährige,immigration,38
2006,age,87-Jährige,emigration,59
2006,age,87-Jährige,immigration,25
2006,age,88-Jährige,emigration,31
2006,age,88-Jährige,immigration,13
2006,age,89-Jährige,emigration,40
2006,age,89-Jährige,immigration,11
2006,age,9-Jährige,emigration,1661
2006,age,9-Jährige,immigration,1034
2006,age,90-Jährige,emigration,27
2006,age,90-Jährige,immigration,19
2006,age,91-Jährige,emigration,40
2006,age,91-Jährige,immigration,16
2006,age,92-Jährige,emigration,49
2006,age,92-Jährige,immigration,14
2006,age,93-Jährige,emigration,39
2006,age,93-Jährige,immigration,12
2006,age,94-Jährige,emigration,23
2006,age,94-Jährige,immigration,9
2006,age,95 Jahre und mehr,emigration,77
2006,age,95 Jahre und mehr,immigration,20
2006,age,unter 1 Jahr,emigration,750
2006,age,unter 1 Jahr,immigration,2052
2007,age,1-Jährige,emigration,2132
2007,age,1-Jährige,immigration,2571
2007,age,10-Jährige,emigration,1794
2007,age,10-Jährige,immigration,1083
2007,age,11-Jährige,emigration,1601
2007,age,11-Jährige,immigration,1010
2007,age,12-Jährige,emigration,1380
2007,age,12-Jährige,immigration,833
2007,age,13-Jährige,emigration,1264
2007,age,13-Jährige,immigration,876
2007,age,14-Jährige,emigration,1292
2007,age,14-Jährige,immigration,757
2007,age,15-Jährige,emigration,1202
2007,age,15-Jährige,immigration,781
2007,age,16-Jährige,emigration,1319
2007,age,16-Jährige,immigration,896
2007,age,17-Jährige,emigration,1437
2007,age,17-Jährige,immigration,966
2007,age,18-Jährige,emigration,1311
2007,age,18-Jährige,immigration,1448
2007,age,19-Jährige,emigration,1697
2007,age,19-Jährige,immigration,1925
2007,age,2-Jährige,emigration,2421
2007,age,2-Jährige,immigration,1816
2007,age,20-Jährige,emigration,2159
2007,age,20-Jährige,immigration,2175
2007,age,21-Jährige,emigration,2739
2007,age,21-Jährige,immigration,2354
2007,age,22-Jährige,emigration,3024
2007,age,22-Jährige,immigration,2310
2007,age,23-Jährige,emigration,3429
2007,age,23-Jährige,immigration,2453
2007,age,24-Jährige,emigration,3782
2007,age,24-Jährige,immigration,2608
2007,age,25-Jährige,emigration,4222
2007,age,25-Jährige,immigration,2527
2007,age,26-Jährige,emigration,4741
2007,age,26-Jährige,immigration,2553
2007,age,27-Jährige,emigration,4873
2007,age,27-Jährige,immigration,2493
2007,age,28-Jährige,emigration,4686
2007,age,28-Jährige,immigration,2283
2007,age,29-Jährige,emigration,4599
2007,age,29-Jährige,immigration,2313
2007,age,3-Jährige,emigration,2483
2007,age,3-Jährige,immigration,1632
2007,age,30-Jährige,emigration,4736
2007,age,30-Jährige,immigration,2293
2007,age,31-Jährige,emigration,4070
2007,age,31-Jährige,immigration,2264
2007,age,32-Jährige,emigration,3831
2007,age,32-Jährige,immigration,1997
2007,age,33-Jährige,emigration,3523
2007,age,33-Jährige,immigration,1940
2007,age,34-Jährige,emigration,3310
2007,age,34-Jährige,immigration,1777
2007,age,35-Jährige,emigration,3289
2007,age,35-Jährige,immigration,1905
2007,age,36-Jährige,emigration,3582
2007,age,36-Jährige,immigration,2029
2007,age,37-Jährige,emigration,3678
2007,age,37-Jährige,immigration,1998
2007,age,38-Jährige,emigration,3667
2007,age,38-Jährige,immigration,2137
2007,age,39-Jährige,emigration,3739
2007,age,39-Jährige,immigration,2112
2007,age,4-Jährige,emigration,2499
2007,age,4-Jährige,immigration,1452
2007,age,40-Jährige,emigration,3443
2007,age,40-Jährige,immigration,2093
2007,age,41-Jährige,emigration,3326
2007,age,41-Jährige,immigration,2021
2007,age,42-Jährige,emigration,3227
2007,age,42-Jährige,immigration,1994
2007,age,43-Jährige,emigration,3087
2007,age,43-Jährige,immigration,1948
2007,age,44-Jährige,emigration,2844
2007,age,44-Jährige,immigration,1744
2007,age,45-Jährige,emigration,2631
2007,age,45-Jährige,immigration,1671
2007,age,46-Jährige,emigration,2527
2007,age,46-Jährige,immigration,1643
2007,age,47-Jährige,emigration,2233
2007,age,47-Jährige,immigration,1552
2007,age,48-Jährige,emigration,1997
2007,age,48-Jährige,immigration,1466
2007,age,49-Jährige,emigration,1809
2007,age,49-Jährige,immigration,1262
2007,age,5-Jährige,emigration,2559
2007,age,5-Jährige,immigration,1316
2007,age,50-Jährige,emigration,1652
2007,age,50-Jährige,immigration,1237
2007,age,51-Jährige,emigration,1615
2007,age,51-Jährige,immigration,1255
2007,age,52-Jährige,emigration,1416
2007,age,52-Jährige,immigration,1122
2007,age,53-Jährige,emigration,1264
2007,age,53-Jährige,immigration,1089
2007,age,54-Jährige,emigration,1207
2007,age,54-Jährige,immigration,1000
2007,age,55-Jährige,emigration,1158
2007,age,55-Jährige,immigration,953
2007,age,56-Jährige,emigration,1029
2007,age,56-Jährige,immigration,904
2007,age,57-Jährige,emigration,966
2007,age,57-Jährige,immigration,896
2007,age,58-Jährige,emigration,854
2007,age,58-Jährige,immigration,800
2007,age,59-Jährige,emigration,765
2007,age,59-Jährige,immigration,684
2007,age,6-Jährige,emigration,3046
2007,age,6-Jährige,immigration,1213
2007,age,60-Jährige,emigration,743
2007,age,60-Jährige,immigration,711
2007,age,61-Jährige,emigration,701
2007,age,61-Jährige,immigration,568
2007,age,62-Jährige,emigration,605
2007,age,62-Jährige,immigration,493
2007,age,63-Jährige,emigration,769
2007,age,63-Jährige,immigration,639
2007,age,64-Jährige,emigration,732
2007,age,64-Jährige,immigration,573
2007,age,65-Jährige,emigration,771
2007,age,65-Jährige,immigration,648
2007,age,66-Jährige,emigration,703
2007,age,66-Jährige,immigration,605
2007,age,67-Jährige,emigration,676
2007,age,67-Jährige,immigration,575
2007,age,68-Jährige,emigration,576
2007,age,68-Jährige,immigration,498
2007,age,69-Jährige,emigration,441
2007,age,69-Jährige,immigration,433
2007,age,7-Jährige,emigration,2571
2007,age,7-Jährige,immigration,1261
2007,age,70-Jährige,emigration,395
2007,age,70-Jährige,immigration,354
2007,age,71-Jährige,emigration,361
2007,age,71-Jährige,immigration,285
2007,age,72-Jährige,emigration,258
2007,age,72-Jährige,immigration,254
2007,age,73-Jährige,emigration,231
2007,age,73-Jährige,immigration,192
2007,age,74-Jährige,emigration,185
2007,age,74-Jährige,immigration,118
2007,age,75-Jährige,emigration,165
2007,age,75-Jährige,immigration,127
2007,age,76-Jährige,emigration,127
2007,age,76-Jährige,immigration,126
2007,age,77-Jährige,emigration,203
2007,age,77-Jährige,immigration,136
2007,age,78-Jährige,emigration,158
2007,age,78-Jährige,immigration,119
2007,age,79-Jährige,emigration,135
2007,age,79-Jährige,immigration,86
2007,age,8-Jährige,emigration,1817
2007,age,8-Jährige,immigration,1106
2007,age,80-Jährige,emigration,139
2007,age,80-Jährige,immigration,91
2007,age,81-Jährige,emigration,139
2007,age,81-Jährige,immigration,68
2007,age,82-Jährige,emigration,120
2007,age,82-Jährige,immigration,52
2007,age,83-Jährige,emigration,93
2007,age,83-Jährige,immigration,55
2007,age,84-Jährige,emigration,117
2007,age,84-Jährige,immigration,57
2007,age,85-Jährige,emigration,101
2007,age,85-Jährige,immigration,35
2007,age,86-Jährige,emigration,81
2007,age,86-Jährige,immigration,42
2007,age,87-Jährige,emigration,71
2007,age,87-Jährige,immigration,27
2007,age,88-Jährige,emigration,49
2007,age,88-Jährige,immigration,30
2007,age,89-Jährige,emigration,42
2007,age,89-Jährige,immigration,9
2007,age,9-Jährige,emigration,1803
2007,age,9-Jährige,immigration,1017
2007,age,90-Jährige,emigration,31
2007,age,90-Jährige,immigration,11
2007,age,91-Jährige,emigration,32
2007,age,91-Jährige,immigration,11
2007,age,92-Jährige,emigration,39
2007,age,92-Jährige,immigration,11
2007,age,93-Jährige,emigration,31
2007,age,93-Jährige,immigration,5
2007,age,94-Jährige,emigration,16
2007,age,94-Jährige,immigration,6
2007,age,95 Jahre und mehr,emigration,75
2007,age,95 Jahre und mehr,immigration,18
2007,age,unter 1 Jahr,emigration,637
2007,age,unter 1 Jahr,immigration,2132
2008,age,1-Jährige,emigration,2517
2008,age,1-Jährige,immigration,2705
2008,age,10-Jährige,emigration,1913
2008,age,10-Jährige,immigration,1187
2008,age,11-Jährige,emigration,1645
2008,age,11-Jährige,immigration,959
2008,age,12-Jährige,emigration,1518
2008,age,12-Jährige,immigration,934
2008,age,13-Jährige,emigration,1394
2008,age,13-Jährige,immigration,850
2008,age,14-Jährige,emigration,1302
2008,age,14-Jährige,immigration,835
2008,age,15-Jährige,emigration,1243
2008,age,15-Jährige,immigration,803
2008,age,16-Jährige,emigration,1300
2008,age,16-Jährige,immigration,941
2008,age,17-Jährige,emigration,1457
2008,age,17-Jährige,immigration,938
2008,age,18-Jährige,emigration,1418
2008,age,18-Jährige,immigration,1428
2008,age,19-Jährige,emigration,1721
2008,age,19-Jährige,immigration,1830
2008,age,2-Jährige,emigration,2561
2008,age,2-Jährige,immigration,1893
2008,age,20-Jährige,emigration,2305
2008,age,20-Jährige,immigration,2068
2008,age,21-Jährige,emigration,2907
2008,age,21-Jährige,immigration,2187
2008,age,22-Jährige,emigration,3269
2008,age,22-Jährige,immigration,2292
2008,age,23-Jährige,emigration,3647
2008,age,23-Jährige,immigration,2386
2008,age,24-Jährige,emigration,4130
2008,age,24-Jährige,immigration,2598
2008,age,25-Jährige,emigration,4608
2008,age,25-Jährige,immigration,2555
2008,age,26-Jährige,emigration,5275
2008,age,26-Jährige,immigration,2637
2008,age,27-Jährige,emigration,5347
2008,age,27-Jährige,immigration,2560
2008,age,28-Jährige,emigration,5505
2008,age,28-Jährige,immigration,2566
2008,age,29-Jährige,emigration,5093
2008,age,29-Jährige,immigration,2503
2008,age,3-Jährige,emigration,2735
2008,age,3-Jährige,immigration,1698
2008,age,30-Jährige,emigration,4901
2008,age,30-Jährige,immigration,2284
2008,age,31-Jährige,emigration,4596
2008,age,31-Jährige,immigration,2306
2008,age,32-Jährige,emigration,4170
2008,age,32-Jährige,immigration,2086
2008,age,33-Jährige,emigration,3709
2008,age,33-Jährige,immigration,1952
2008,age,34-Jährige,emigration,3568
2008,age,34-Jährige,immigration,2012
2008,age,35-Jährige,emigration,3298
2008,age,35-Jährige,immigration,1758
2008,age,36-Jährige,emigration,3423
2008,age,36-Jährige,immigration,1895
2008,age,37-Jährige,emigration,3730
2008,age,37-Jährige,immigration,2009
2008,age,38-Jährige,emigration,3550
2008,age,38-Jährige,immigration,2046
2008,age,39-Jährige,emigration,3590
2008,age,39-Jährige,immigration,2099
2008,age,4-Jährige,emigration,2672
2008,age,4-Jährige,immigration,1462
2008,age,40-Jährige,emigration,3789
2008,age,40-Jährige,immigration,2177
2008,age,41-Jährige,emigration,3519
2008,age,41-Jährige,immigration,2137
2008,age,42-Jährige,emigration,3523
2008,age,42-Jährige,immigration,2014
2008,age,43-Jährige,emigration,3252
2008,age,43-Jährige,immigration,1886
2008,age,44-Jährige,emigration,3206
2008,age,44-Jährige,immigration,1917
2008,age,45-Jährige,emigration,2959
2008,age,45-Jährige,immigration,1847
2008,age,46-Jährige,emigration,2784
2008,age,46-Jährige,immigration,1683
2008,age,47-Jährige,emigration,2513
2008,age,47-Jährige,immigration,1618
2008,age,48-Jährige,emigration,2387
2008,age,48-Jährige,immigration,1520
2008,age,49-Jährige,emigration,2214
2008,age,49-Jährige,immigration,1425
2008,age,5-Jährige,emigration,2684
2008,age,5-Jährige,immigration,1413
2008,age,50-Jährige,emigration,1914
2008,age,50-Jährige,immigration,1308
2008,age,51-Jährige,emigration,1711
2008,age,51-Jährige,immigration,1218
2008,age,52-Jährige,emigration,1659
2008,age,52-Jährige,immigration,1198
2008,age,53-Jährige,emigration,1496
2008,age,53-Jährige,immigration,1068
2008,age,54-Jährige,emigration,1344
2008,age,54-Jährige,immigration,1085
2008,age,55-Jährige,emigration,1342
2008,age,55-Jährige,immigration,949
2008,age,56-Jährige,emigration,1223
2008,age,56-Jährige,immigration,942
2008,age,57-Jährige,emigration,1125
2008,age,57-Jährige,immigration,796
2008,age,58-Jährige,emigration,1007
2008,age,58-Jährige,immigration,820
2008,age,59-Jährige,emigration,876
2008,age,59-Jährige,immigration,772
2008,age,6-Jährige,emigration,3195
2008,age,6-Jährige,immigration,1349
2008,age,60-Jährige,emigration,947
2008,age,60-Jährige,immigration,618
2008,age,61-Jährige,emigration,816
2008,age,61-Jährige,immigration,621
2008,age,62-Jährige,emigration,750
2008,age,62-Jährige,immigration,517
2008,age,63-Jährige,emigration,653
2008,age,63-Jährige,immigration,504
2008,age,64-Jährige,emigration,763
2008,age,64-Jährige,immigration,585
2008,age,65-Jährige,emigration,882
2008,age,65-Jährige,immigration,683
2008,age,66-Jährige,emigration,764
2008,age,66-Jährige,immigration,516
2008,age,67-Jährige,emigration,751
2008,age,67-Jährige,immigration,482
2008,age,68-Jährige,emigration,678
2008,age,68-Jährige,immigration,478
2008,age,69-Jährige,emigration,544
2008,age,69-Jährige,immigration,456
2008,age,7-Jährige,emigration,2661
2008,age,7-Jährige,immigration,1340
2008,age,70-Jährige,emigration,495
2008,age,70-Jährige,immigration,373
2008,age,71-Jährige,emigration,401
2008,age,71-Jährige,immigration,275
2008,age,72-Jährige,emigration,374
2008,age,72-Jährige,immigration,268
2008,age,73-Jährige,emigration,313
2008,age,73-Jährige,immigration,233
2008,age,74-Jährige,emigration,290
2008,age,74-Jährige,immigration,154
2008,age,75-Jährige,emigration,196
2008,age,75-Jährige,immigration,132
2008,age,76-Jährige,emigration,184
2008,age,76-Jährige,immigration,107
2008,age,77-Jährige,emigration,156
2008,age,77-Jährige,immigration,111
2008,age,78-Jährige,emigration,164
2008,age,78-Jährige,immigration,115
2008,age,79-Jährige,emigration,178
2008,age,79-Jährige,immigration,108
2008,age,8-Jährige,emigration,2178
2008,age,8-Jährige,immigration,1213
2008,age,80-Jährige,emigration,176
2008,age,80-Jährige,immigration,114
2008,age,81-Jährige,emigration,167
2008,age,81-Jährige,immigration,71
2008,age,82-Jährige,emigration,127
2008,age,82-Jährige,immigration,58
2008,age,83-Jährige,emigration,118
2008,age,83-Jährige,immigration,54
2008,age,84-Jährige,emigration,112
2008,age,84-Jährige,immigration,55
2008,age,85-Jährige,emigration,103
2008,age,85-Jährige,immigration,45
2008,age,86-Jährige,emigration,88
2008,age,86-Jährige,immigration,35
2008,age,87-Jährige,emigration,75
2008,age,87-Jährige,immigration,40
2008,age,88-Jährige,emigration,76
2008,age,88-Jährige,immigration,28
2008,age,89-Jährige,emigration,53
2008,age,89-Jährige,immigration,18
2008,age,9-Jährige,emigration,1854
2008,age,9-Jährige,immigration,1122
2008,age,90-Jährige,emigration,37
2008,age,90-Jährige,immigration,12
2008,age,91-Jährige,emigration,28
2008,age,91-Jährige,immigration,6
2008,age,92-Jährige,emigration,33
2008,age,92-Jährige,immigration,11
2008,age,93-Jährige,emigration,23
2008,age,93-Jährige,immigration,8
2008,age,94-Jährige,emigration,19
2008,age,94-Jährige,immigration,7
2008,age,95 Jahre und mehr,emigration,65
2008,age,95 Jahre und mehr,immigration,22
2008,age,unter 1 Jahr,emigration,728
2008,age,unter 1 Jahr,immigration,2332
2009,age,1-Jährige,emigration,2082
2009,age,1-Jährige,immigration,2825
2009,age,10-Jährige,emigration,1557
2009,age,10-Jährige,immigration,1157
2009,age,11-Jährige,emigration,1365
2009,age,11-Jährige,immigration,1063
2009,age,12-Jährige,emigration,1313
2009,age,12-Jährige,immigration,908
2009,age,13-Jährige,emigration,1182
2009,age,13-Jährige,immigration,930
2009,age,14-Jährige,emigration,1133
2009,age,14-Jährige,immigration,871
2009,age,15-Jährige,emigration,1025
2009,age,15-Jährige,immigration,803
2009,age,16-Jährige,emigration,1139
2009,age,16-Jährige,immigration,1027
2009,age,17-Jährige,emigration,1236
2009,age,17-Jährige,immigration,938
2009,age,18-Jährige,emigration,1126
2009,age,18-Jährige,immigration,1431
2009,age,19-Jährige,emigration,1547
2009,age,19-Jährige,immigration,1872
2009,age,2-Jährige,emigration,2312
2009,age,2-Jährige,immigration,2001
2009,age,20-Jährige,emigration,1994
2009,age,20-Jährige,immigration,1940
2009,age,21-Jährige,emigration,2596
2009,age,21-Jährige,immigration,2224
2009,age,22-Jährige,emigration,2895
2009,age,22-Jährige,immigration,2246
2009,age,23-Jährige,emigration,3373
2009,age,23-Jährige,immigration,2520
2009,age,24-Jährige,emigration,3571
2009,age,24-Jährige,immigration,2627
2009,age,25-Jährige,emigration,4249
2009,age,25-Jährige,immigration,2849
2009,age,26-Jährige,emigration,4777
2009,age,26-Jährige,immigration,2855
2009,age,27-Jährige,emigration,4794
2009,age,27-Jährige,immigration,2847
2009,age,28-Jährige,emigration,4778
2009,age,28-Jährige,immigration,2827
2009,age,29-Jährige,emigration,4715
2009,age,29-Jährige,immigration,2769
2009,age,3-Jährige,emigration,2327
2009,age,3-Jährige,immigration,1759
2009,age,30-Jährige,emigration,4533
2009,age,30-Jährige,immigration,2633
2009,age,31-Jährige,emigration,3951
2009,age,31-Jährige,immigration,2488
2009,age,32-Jährige,emigration,3602
2009,age,32-Jährige,immigration,2340
2009,age,33-Jährige,emigration,3423
2009,age,33-Jährige,immigration,2218
2009,age,34-Jährige,emigration,3178
2009,age,34-Jährige,immigration,2054
2009,age,35-Jährige,emigration,2918
2009,age,35-Jährige,immigration,1981
2009,age,36-Jährige,emigration,2827
2009,age,36-Jährige,immigration,1862
2009,age,37-Jährige,emigration,2892
2009,age,37-Jährige,immigration,1920
2009,age,38-Jährige,emigration,3029
2009,age,38-Jährige,immigration,2073
2009,age,39-Jährige,emigration,2999
2009,age,39-Jährige,immigration,2083
2009,age,4-Jährige,emigration,2349
2009,age,4-Jährige,immigration,1584
2009,age,40-Jährige,emigration,2949
2009,age,40-Jährige,immigration,2156
2009,age,41-Jährige,emigration,2894
2009,age,41-Jährige,immigration,2228
2009,age,42-Jährige,emigration,2928
2009,age,42-Jährige,immigration,2207
2009,age,43-Jährige,emigration,2847
2009,age,43-Jährige,immigration,2113
2009,age,44-Jährige,emigration,2600
2009,age,44-Jährige,immigration,2057
2009,age,45-Jährige,emigration,2591
2009,age,45-Jährige,immigration,1894
2009,age,46-Jährige,emigration,2498
2009,age,46-Jährige,immigration,1871
2009,age,47-Jährige,emigration,2382
2009,age,47-Jährige,immigration,1855
2009,age,48-Jährige,emigration,2105
2009,age,48-Jährige,immigration,1671
2009,age,49-Jährige,emigration,2074
2009,age,49-Jährige,immigration,1651
2009,age,5-Jährige,emigration,2440
2009,age,5-Jährige,immigration,1506
2009,age,50-Jährige,emigration,1791
2009,age,50-Jährige,immigration,1505
2009,age,51-Jährige,emigration,1657
2009,age,51-Jährige,immigration,1353
2009,age,52-Jährige,emigration,1470
2009,age,52-Jährige,immigration,1250
2009,age,53-Jährige,emigration,1409
2009,age,53-Jährige,immigration,1156
2009,age,54-Jährige,emigration,1304
2009,age,54-Jährige,immigration,1075
2009,age,55-Jährige,emigration,1233
2009,age,55-Jährige,immigration,1046
2009,age,56-Jährige,emigration,1144
2009,age,56-Jährige,immigration,993
2009,age,57-Jährige,emigration,1000
2009,age,57-Jährige,immigration,888
2009,age,58-Jährige,emigration,840
2009,age,58-Jährige,immigration,784
2009,age,59-Jährige,emigration,868
2009,age,59-Jährige,immigration,822
2009,age,6-Jährige,emigration,2907
2009,age,6-Jährige,immigration,1403
2009,age,60-Jährige,emigration,962
2009,age,60-Jährige,immigration,711
2009,age,61-Jährige,emigration,864
2009,age,61-Jährige,immigration,670
2009,age,62-Jährige,emigration,776
2009,age,62-Jährige,immigration,584
2009,age,63-Jährige,emigration,665
2009,age,63-Jährige,immigration,574
2009,age,64-Jährige,emigration,652
2009,age,64-Jährige,immigration,500
2009,age,65-Jährige,emigration,822
2009,age,65-Jährige,immigration,689
2009,age,66-Jährige,emigration,798
2009,age,66-Jährige,immigration,557
2009,age,67-Jährige,emigration,668
2009,age,67-Jährige,immigration,531
2009,age,68-Jährige,emigration,643
2009,age,68-Jährige,immigration,488
2009,age,69-Jährige,emigration,672
2009,age,69-Jährige,immigration,502
2009,age,7-Jährige,emigration,2239
2009,age,7-Jährige,immigration,1334
2009,age,70-Jährige,emigration,572
2009,age,70-Jährige,immigration,410
2009,age,71-Jährige,emigration,444
2009,age,71-Jährige,immigration,328
2009,age,72-Jährige,emigration,398
2009,age,72-Jährige,immigration,291
2009,age,73-Jährige,emigration,318
2009,age,73-Jährige,immigration,282
2009,age,74-Jährige,emigration,319
2009,age,74-Jährige,immigration,200
2009,age,75-Jährige,emigration,242
2009,age,75-Jährige,immigration,169
2009,age,76-Jährige,emigration,169
2009,age,76-Jährige,immigration,96
2009,age,77-Jährige,emigration,198
2009,age,77-Jährige,immigration,104
2009,age,78-Jährige,emigration,174
2009,age,78-Jährige,immigration,105
2009,age,79-Jährige,emigration,162
2009,age,79-Jährige,immigration,93
2009,age,8-Jährige,emigration,1762
2009,age,8-Jährige,immigration,1337
2009,age,80-Jährige,emigration,155
2009,age,80-Jährige,immigration,85
2009,age,81-Jährige,emigration,144
2009,age,81-Jährige,immigration,72
2009,age,82-Jährige,emigration,122
2009,age,82-Jährige,immigration,63
2009,age,83-Jährige,emigration,129
2009,age,83-Jährige,immigration,66
2009,age,84-Jährige,emigration,112
2009,age,84-Jährige,immigration,56
2009,age,85-Jährige,emigration,101
2009,age,85-Jährige,immigration,36
2009,age,86-Jährige,emigration,90
2009,age,86-Jährige,immigration,31
2009,age,87-Jährige,emigration,85
2009,age,87-Jährige,immigration,28
2009,age,88-Jährige,emigration,69
2009,age,88-Jährige,immigration,31
2009,age,89-Jährige,emigration,53
2009,age,89-Jährige,immigration,20
2009,age,9-Jährige,emigration,1786
2009,age,9-Jährige,immigration,1303
2009,age,90-Jährige,emigration,74
2009,age,90-Jährige,immigration,12
2009,age,91-Jährige,emigration,40
2009,age,91-Jährige,immigration,13
2009,age,92-Jährige,emigration,24
2009,age,92-Jährige,immigration,9
2009,age,93-Jährige,emigration,34
2009,age,93-Jährige,immigration,7
2009,age,94-Jährige,emigration,20
2009,age,94-Jährige,immigration,5
2009,age,95 Jahre und mehr,emigration,102
2009,age,95 Jahre und mehr,immigration,18
2009,age,unter 1 Jahr,emigration,611
2009,age,unter 1 Jahr,immigration,2281
2010,age,1-Jährige,emigration,1989
2010,age,1-Jährige,immigration,2840
2010,age,10-Jährige,emigration,1523
2010,age,10-Jährige,immigration,1291
2010,age,11-Jährige,emigration,1252
2010,age,11-Jährige,immigration,962
2010,age,12-Jährige,emigration,1210
2010,age,12-Jährige,immigration,927
2010,age,13-Jährige,emigration,1069
2010,age,13-Jährige,immigration,951
2010,age,14-Jährige,emigration,951
2010,age,14-Jährige,immigration,858
2010,age,15-Jährige,emigration,921
2010,age,15-Jährige,immigration,860
2010,age,16-Jährige,emigration,969
2010,age,16-Jährige,immigration,935
2010,age,17-Jährige,emigration,1006
2010,age,17-Jährige,immigration,883
2010,age,18-Jährige,emigration,964
2010,age,18-Jährige,immigration,1486
2010,age,19-Jährige,emigration,1333
2010,age,19-Jährige,immigration,1864
2010,age,2-Jährige,emigration,2027
2010,age,2-Jährige,immigration,2027
2010,age,20-Jährige,emigration,1818
2010,age,20-Jährige,immigration,2111
2010,age,21-Jährige,emigration,2287
2010,age,21-Jährige,immigration,2228
2010,age,22-Jährige,emigration,2682
2010,age,22-Jährige,immigration,2276
2010,age,23-Jährige,emigration,2954
2010,age,23-Jährige,immigration,2553
2010,age,24-Jährige,emigration,3501
2010,age,24-Jährige,immigration,2738
2010,age,25-Jährige,emigration,3996
2010,age,25-Jährige,immigration,2714
2010,age,26-Jährige,emigration,4518
2010,age,26-Jährige,immigration,2885
2010,age,27-Jährige,emigration,4560
2010,age,27-Jährige,immigration,2866
2010,age,28-Jährige,emigration,4560
2010,age,28-Jährige,immigration,2771
2010,age,29-Jährige,emigration,4453
2010,age,29-Jährige,immigration,2723
2010,age,3-Jährige,emigration,2147
2010,age,3-Jährige,immigration,1855
2010,age,30-Jährige,emigration,4406
2010,age,30-Jährige,immigration,2717
2010,age,31-Jährige,emigration,3733
2010,age,31-Jährige,immigration,2504
2010,age,32-Jährige,emigration,3415
2010,age,32-Jährige,immigration,2389
2010,age,33-Jährige,emigration,3199
2010,age,33-Jährige,immigration,2383
2010,age,34-Jährige,emigration,2962
2010,age,34-Jährige,immigration,2233
2010,age,35-Jährige,emigration,2693
2010,age,35-Jährige,immigration,2043
2010,age,36-Jährige,emigration,2640
2010,age,36-Jährige,immigration,1957
2010,age,37-Jährige,emigration,2474
2010,age,37-Jährige,immigration,1779
2010,age,38-Jährige,emigration,2496
2010,age,38-Jährige,immigration,1879
2010,age,39-Jährige,emigration,2499
2010,age,39-Jährige,immigration,2049
2010,age,4-Jährige,emigration,2115
2010,age,4-Jährige,immigration,1571
2010,age,40-Jährige,emigration,2537
2010,age,40-Jährige,immigration,1997
2010,age,41-Jährige,emigration,2424
2010,age,41-Jährige,immigration,2067
2010,age,42-Jährige,emigration,2503
2010,age,42-Jährige,immigration,2024
2010,age,43-Jährige,emigration,2417
2010,age,43-Jährige,immigration,2074
2010,age,44-Jährige,emigration,2245
2010,age,44-Jährige,immigration,1985
2010,age,45-Jährige,emigration,2207
2010,age,45-Jährige,immigration,1798
2010,age,46-Jährige,emigration,2139
2010,age,46-Jährige,immigration,1879
2010,age,47-Jährige,emigration,2103
2010,age,47-Jährige,immigration,1741
2010,age,48-Jährige,emigration,2036
2010,age,48-Jährige,immigration,1677
2010,age,49-Jährige,emigration,1789
2010,age,49-Jährige,immigration,1595
2010,age,5-Jährige,emigration,2282
2010,age,5-Jährige,immigration,1543
2010,age,50-Jährige,emigration,1716
2010,age,50-Jährige,immigration,1480
2010,age,51-Jährige,emigration,1573
2010,age,51-Jährige,immigration,1424
2010,age,52-Jährige,emigration,1345
2010,age,52-Jährige,immigration,1296
2010,age,53-Jährige,emigration,1311
2010,age,53-Jährige,immigration,1185
2010,age,54-Jährige,emigration,1157
2010,age,54-Jährige,immigration,1141
2010,age,55-Jährige,emigration,1109
2010,age,55-Jährige,immigration,1036
2010,age,56-Jährige,emigration,996
2010,age,56-Jährige,immigration,994
2010,age,57-Jährige,emigration,849
2010,age,57-Jährige,immigration,889
2010,age,58-Jährige,emigration,801
2010,age,58-Jährige,immigration,820
2010,age,59-Jährige,emigration,764
2010,age,59-Jährige,immigration,771
2010,age,6-Jährige,emigration,2555
2010,age,6-Jährige,immigration,1379
2010,age,60-Jährige,emigration,834
2010,age,60-Jährige,immigration,779
2010,age,61-Jährige,emigration,837
2010,age,61-Jährige,immigration,712
2010,age,62-Jährige,emigration,698
2010,age,62-Jährige,immigration,652
2010,age,63-Jährige,emigration,678
2010,age,63-Jährige,immigration,617
2010,age,64-Jährige,emigration,563
2010,age,64-Jährige,immigration,478
2010,age,65-Jährige,emigration,653
2010,age,65-Jährige,immigration,579
2010,age,66-Jährige,emigration,667
2010,age,66-Jährige,immigration,561
2010,age,67-Jährige,emigration,648
2010,age,67-Jährige,immigration,518
2010,age,68-Jährige,emigration,575
2010,age,68-Jährige,immigration,462
2010,age,69-Jährige,emigration,555
2010,age,69-Jährige,immigration,479
2010,age,7-Jährige,emigration,2002
2010,age,7-Jährige,immigration,1359
2010,age,70-Jährige,emigration,590
2010,age,70-Jährige,immigration,477
2010,age,71-Jährige,emigration,445
2010,age,71-Jährige,immigration,372
2010,age,72-Jährige,emigration,374
2010,age,72-Jährige,immigration,310
2010,age,73-Jährige,emigration,336
2010,age,73-Jährige,immigration,250
2010,age,74-Jährige,emigration,306
2010,age,74-Jährige,immigration,213
2010,age,75-Jährige,emigration,246
2010,age,75-Jährige,immigration,188
